"activity" "subjects" "variable" "value"
"SITTING" 4 "fBodyAccJerk-std()-Y" -0.265772746463218
"SITTING" 7 "fBodyAccJerk-std()-Y" -0.546316348600803
"SITTING" 8 "fBodyAccJerk-std()-Y" -0.45636839585694
"SITTING" 9 "fBodyAccJerk-std()-Y" -0.679065855003472
"SITTING" 10 "fBodyAccJerk-std()-Y" -0.601670696297414
"SITTING" 11 "fBodyAccJerk-std()-Y" -0.609444998247785
"SITTING" 14 "fBodyAccJerk-std()-Y" -0.60215894382322
"SITTING" 15 "fBodyAccJerk-std()-Y" -0.770538620786325
"STANDING" 1 "fBodyAccJerk-std()-Y" -0.466251676533372
"STANDING" 2 "fBodyAccJerk-std()-Y" -0.509147543673841
"STANDING" 3 "fBodyAccJerk-std()-Y" -0.559851186088408
"STANDING" 4 "fBodyAccJerk-std()-Y" -0.717955887352174
"STANDING" 5 "fBodyAccJerk-std()-Y" -0.491500434303907
"STANDING" 6 "fBodyAccJerk-std()-Y" -0.437837459287385
"STANDING" 7 "fBodyAccJerk-std()-Y" -0.975507990847458
"WALKING" 13 "fBodyAccJerk-std()-Y" -0.505181824891007
"WALKING" 18 "fBodyAccJerk-std()-Y" -0.755009613365385
"WALKING" 21 "fBodyAccJerk-std()-Y" -0.572304896690523
"WALKING" 22 "fBodyAccJerk-std()-Y" -0.576391814080349
"WALKING" 23 "fBodyAccJerk-std()-Y" -0.636977610060753
"WALKING" 25 "fBodyAccJerk-std()-Y" -0.756048603700441
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk-std()-Y" -0.71811546301282
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-std()-Y" -0.699461833916515
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk-std()-Y" -0.67887584289011
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk-std()-Y" -0.6803580612
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk-std()-Y" -0.675744794384308
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk-std()-Y" -0.940321466111111
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Y" -0.0168152209555556
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Y" -0.688280461860892
"WALKING_UPSTAIRS" 28 "fBodyAccJerk-std()-Y" -0.625154297265029
"WALKING_UPSTAIRS" 29 "fBodyAccJerk-std()-Y" -0.655526116655523
"WALKING_UPSTAIRS" 30 "fBodyAccJerk-std()-Y" -0.672622022924282
"LAYING" 10 "fBodyAccJerk-std()-Z" -0.754217862808989
"LAYING" 12 "fBodyAccJerk-std()-Z" -0.80858300040625
"LAYING" 13 "fBodyAccJerk-std()-Z" -0.984633643333333
"LAYING" 15 "fBodyAccJerk-std()-Z" -0.809759000616114
"LAYING" 16 "fBodyAccJerk-std()-Z" -0.782089515344262
"LAYING" 17 "fBodyAccJerk-std()-Z" -0.822801747581522
"LAYING" 19 "fBodyAccJerk-std()-Z" -0.728521901498861
"LAYING" 21 "fBodyAccJerk-std()-Z" -0.986506114019608
"SITTING" 4 "fBodyAccJerk-std()-Z" -0.786448766436782
"SITTING" 7 "fBodyAccJerk-std()-Z" -0.616771362561446
"SITTING" 8 "fBodyAccJerk-std()-Z" -0.691480916950178
"SITTING" 9 "fBodyAccJerk-std()-Z" -0.739139922708333
"SITTING" 10 "fBodyAccJerk-std()-Z" -0.817453989310345
"SITTING" 11 "fBodyAccJerk-std()-Z" -0.858259630601266
"SITTING" 14 "fBodyAccJerk-std()-Z" -0.694424996467802
"SITTING" 15 "fBodyAccJerk-std()-Z" -0.908865630769231
"STANDING" 1 "fBodyAccJerk-std()-Z" -0.737861932680115
"STANDING" 2 "fBodyAccJerk-std()-Z" -0.767087015496689
"STANDING" 3 "fBodyAccJerk-std()-Z" -0.81080601659824
"STANDING" 4 "fBodyAccJerk-std()-Z" -0.888572248652174
"STANDING" 5 "fBodyAccJerk-std()-Z" -0.798835563807947
"STANDING" 6 "fBodyAccJerk-std()-Z" -0.755751144098462
"STANDING" 7 "fBodyAccJerk-std()-Z" -0.972198541016949
"WALKING" 13 "fBodyAccJerk-std()-Z" -0.7123492546875
"WALKING" 18 "fBodyAccJerk-std()-Z" -0.901341426298077
"WALKING" 21 "fBodyAccJerk-std()-Z" -0.731061713558301
"WALKING" 22 "fBodyAccJerk-std()-Z" -0.780252702647975
"WALKING" 23 "fBodyAccJerk-std()-Z" -0.627540367652688
"WALKING" 25 "fBodyAccJerk-std()-Z" -0.885211855991189
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk-std()-Z" -0.805272325705128
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-std()-Z" -0.822587580079545
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk-std()-Z" -0.852243894615385
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk-std()-Z" -0.78604912494898
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk-std()-Z" -0.797303408218085
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk-std()-Z" -0.977166245
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Z" -0.578412283111111
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Z" -0.751628687821522
"WALKING_UPSTAIRS" 28 "fBodyAccJerk-std()-Z" -0.805541427890173
"WALKING_UPSTAIRS" 29 "fBodyAccJerk-std()-Z" -0.818292780813954
"WALKING_UPSTAIRS" 30 "fBodyAccJerk-std()-Z" -0.807184940939948
"LAYING" 10 "fBodyAccJerk-meanFreq()-X" -0.0879704524345506
"LAYING" 12 "fBodyAccJerk-meanFreq()-X" -0.046619864264875
"LAYING" 13 "fBodyAccJerk-meanFreq()-X" 0.239985355750256
"LAYING" 15 "fBodyAccJerk-meanFreq()-X" -0.112561716876777
"LAYING" 16 "fBodyAccJerk-meanFreq()-X" -0.0318889109278689
"LAYING" 17 "fBodyAccJerk-meanFreq()-X" -0.0799059758048913
"LAYING" 19 "fBodyAccJerk-meanFreq()-X" 0.00263882956916667
"LAYING" 21 "fBodyAccJerk-meanFreq()-X" 0.215618472729412
"SITTING" 4 "fBodyAccJerk-meanFreq()-X" -0.14938759582977
"SITTING" 7 "fBodyAccJerk-meanFreq()-X" -0.185527038107964
"SITTING" 8 "fBodyAccJerk-meanFreq()-X" 0.0212336768810676
"SITTING" 9 "fBodyAccJerk-meanFreq()-X" -0.219176266215278
"SITTING" 10 "fBodyAccJerk-meanFreq()-X" 0.0556565415396552
"SITTING" 11 "fBodyAccJerk-meanFreq()-X" -0.0874254925382278
"SITTING" 14 "fBodyAccJerk-meanFreq()-X" -0.148657336754489
"SITTING" 15 "fBodyAccJerk-meanFreq()-X" 0.065551703203906
"STANDING" 1 "fBodyAccJerk-meanFreq()-X" -0.0488005965884726
"STANDING" 2 "fBodyAccJerk-meanFreq()-X" 0.0868000536209801
"STANDING" 3 "fBodyAccJerk-meanFreq()-X" -0.0476941200470968
"STANDING" 4 "fBodyAccJerk-meanFreq()-X" 0.0557577192943913
"STANDING" 5 "fBodyAccJerk-meanFreq()-X" -0.10292084499106
"STANDING" 6 "fBodyAccJerk-meanFreq()-X" -0.0956140259974462
"STANDING" 7 "fBodyAccJerk-meanFreq()-X" 0.157672339577966
"WALKING" 13 "fBodyAccJerk-meanFreq()-X" -0.0599707656295139
"WALKING" 18 "fBodyAccJerk-meanFreq()-X" -0.0415699509519231
"WALKING" 21 "fBodyAccJerk-meanFreq()-X" -0.0493798147101961
"WALKING" 22 "fBodyAccJerk-meanFreq()-X" 0.0665521438309969
"WALKING" 23 "fBodyAccJerk-meanFreq()-X" 0.0173580639424731
"WALKING" 25 "fBodyAccJerk-meanFreq()-X" -0.0839981990462555
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk-meanFreq()-X" -0.105897247203846
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-X" -0.0179163196529545
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk-meanFreq()-X" -0.144212910517582
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk-meanFreq()-X" -0.0238396622303571
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk-meanFreq()-X" -0.010461749626117
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk-meanFreq()-X" 0.167071378472222
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-X" -0.319761127066667
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-X" -0.0570423475325459
"WALKING_UPSTAIRS" 28 "fBodyAccJerk-meanFreq()-X" -0.0551522798179191
"WALKING_UPSTAIRS" 29 "fBodyAccJerk-meanFreq()-X" 0.0107764076990698
"WALKING_UPSTAIRS" 30 "fBodyAccJerk-meanFreq()-X" -0.131649976206266
"LAYING" 10 "fBodyAccJerk-meanFreq()-Y" -0.205109810996067
"LAYING" 12 "fBodyAccJerk-meanFreq()-Y" -0.204694170128437
"LAYING" 13 "fBodyAccJerk-meanFreq()-Y" -0.0077920488025641
"LAYING" 15 "fBodyAccJerk-meanFreq()-Y" -0.223423367981043
"LAYING" 16 "fBodyAccJerk-meanFreq()-Y" -0.194511969031749
"LAYING" 17 "fBodyAccJerk-meanFreq()-Y" -0.161634762970163
"LAYING" 19 "fBodyAccJerk-meanFreq()-Y" -0.160787596137611
"LAYING" 21 "fBodyAccJerk-meanFreq()-Y" 0.00403630130490196
"SITTING" 4 "fBodyAccJerk-meanFreq()-Y" -0.247045855852874
"SITTING" 7 "fBodyAccJerk-meanFreq()-Y" -0.2722001109751
"SITTING" 8 "fBodyAccJerk-meanFreq()-Y" -0.169061574411388
"SITTING" 9 "fBodyAccJerk-meanFreq()-Y" -0.296107744084757
"SITTING" 10 "fBodyAccJerk-meanFreq()-Y" -0.0627501066896552
"SITTING" 11 "fBodyAccJerk-meanFreq()-Y" -0.242572597206013
"SITTING" 14 "fBodyAccJerk-meanFreq()-Y" -0.305355379229102
"SITTING" 15 "fBodyAccJerk-meanFreq()-Y" -0.150493441852991
"STANDING" 1 "fBodyAccJerk-meanFreq()-Y" -0.21527915818415
"STANDING" 2 "fBodyAccJerk-meanFreq()-Y" -0.139776595362185
"STANDING" 3 "fBodyAccJerk-meanFreq()-Y" -0.236874240885924
"STANDING" 4 "fBodyAccJerk-meanFreq()-Y" -0.155444234118261
"STANDING" 5 "fBodyAccJerk-meanFreq()-Y" -0.27429092242043
"STANDING" 6 "fBodyAccJerk-meanFreq()-Y" -0.305422668448923
"STANDING" 7 "fBodyAccJerk-meanFreq()-Y" -0.101503394645763
"WALKING" 13 "fBodyAccJerk-meanFreq()-Y" -0.269547030773611
"WALKING" 18 "fBodyAccJerk-meanFreq()-Y" -0.214482176636394
"WALKING" 21 "fBodyAccJerk-meanFreq()-Y" -0.217098081398039
"WALKING" 22 "fBodyAccJerk-meanFreq()-Y" -0.178425080835514
"WALKING" 23 "fBodyAccJerk-meanFreq()-Y" -0.124670179855
"WALKING" 25 "fBodyAccJerk-meanFreq()-Y" -0.302255370739868
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk-meanFreq()-Y" -0.208224146023077
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-Y" -0.26940800239875
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk-meanFreq()-Y" -0.40449633753033
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk-meanFreq()-Y" -0.168914575347832
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk-meanFreq()-Y" -0.115922114097074
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk-meanFreq()-Y" -0.35282484325
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-Y" -0.373418604744444
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-Y" -0.23113163252252
"WALKING_UPSTAIRS" 28 "fBodyAccJerk-meanFreq()-Y" -0.269732389819627
"WALKING_UPSTAIRS" 29 "fBodyAccJerk-meanFreq()-Y" -0.0815611305061628
"WALKING_UPSTAIRS" 30 "fBodyAccJerk-meanFreq()-Y" -0.294148321077076
"LAYING" 10 "fBodyAccJerk-meanFreq()-Z" -0.0631314474808989
"LAYING" 12 "fBodyAccJerk-meanFreq()-Z" -0.097564019993875
"LAYING" 13 "fBodyAccJerk-meanFreq()-Z" 0.0607242020897436
"LAYING" 15 "fBodyAccJerk-meanFreq()-Z" -0.0868515032
"LAYING" 16 "fBodyAccJerk-meanFreq()-Z" -0.170592442202459
"LAYING" 17 "fBodyAccJerk-meanFreq()-Z" -0.162384817735924
"LAYING" 19 "fBodyAccJerk-meanFreq()-Z" 0.00225579910068611
"LAYING" 21 "fBodyAccJerk-meanFreq()-Z" 0.0395573745647059
"SITTING" 4 "fBodyAccJerk-meanFreq()-Z" -0.226417574885057
"SITTING" 7 "fBodyAccJerk-meanFreq()-Z" -0.25919726962494
"SITTING" 8 "fBodyAccJerk-meanFreq()-Z" -0.0826086104950178
"SITTING" 9 "fBodyAccJerk-meanFreq()-Z" -0.290292303180208
"SITTING" 10 "fBodyAccJerk-meanFreq()-Z" 0.125357917406034
"SITTING" 11 "fBodyAccJerk-meanFreq()-Z" -0.0992296316156962
"SITTING" 14 "fBodyAccJerk-meanFreq()-Z" -0.239200679844272
"SITTING" 15 "fBodyAccJerk-meanFreq()-Z" -0.0502162688709402
"STANDING" 1 "fBodyAccJerk-meanFreq()-Z" -0.0964496376997118
"STANDING" 2 "fBodyAccJerk-meanFreq()-Z" -0.0942651868218543
"STANDING" 3 "fBodyAccJerk-meanFreq()-Z" -0.193657539305073
"STANDING" 4 "fBodyAccJerk-meanFreq()-Z" -0.0667432614143478
"STANDING" 5 "fBodyAccJerk-meanFreq()-Z" -0.163706246351656
"STANDING" 6 "fBodyAccJerk-meanFreq()-Z" -0.1006823905788
"STANDING" 7 "fBodyAccJerk-meanFreq()-Z" -0.0559360180762712
"WALKING" 13 "fBodyAccJerk-meanFreq()-Z" -0.145160550399514
"WALKING" 18 "fBodyAccJerk-meanFreq()-Z" -0.0892579069245192
"WALKING" 21 "fBodyAccJerk-meanFreq()-Z" -0.163608755090882
"WALKING" 22 "fBodyAccJerk-meanFreq()-Z" -0.0467691789252336
"WALKING" 23 "fBodyAccJerk-meanFreq()-Z" -0.112528879362903
"WALKING" 25 "fBodyAccJerk-meanFreq()-Z" -0.217136265483568
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk-meanFreq()-Z" -0.16853990023141
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-Z" -0.144420068240795
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk-meanFreq()-Z" -0.258870349096154
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk-meanFreq()-Z" -0.0850462848380867
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk-meanFreq()-Z" -0.0681591510367021
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk-meanFreq()-Z" -0.105944926666667
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-Z" -0.259871397740333
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-Z" -0.13977119240315
"WALKING_UPSTAIRS" 28 "fBodyAccJerk-meanFreq()-Z" -0.128154031835405
"WALKING_UPSTAIRS" 29 "fBodyAccJerk-meanFreq()-Z" -0.00952646181569767
"WALKING_UPSTAIRS" 30 "fBodyAccJerk-meanFreq()-Z" -0.168604693962381
"LAYING" 10 "fBodyGyro-mean()-X" -0.56312955943764
"LAYING" 12 "fBodyGyro-mean()-X" -0.661246826087188
"LAYING" 13 "fBodyGyro-mean()-X" -0.968652687692308
"LAYING" 15 "fBodyGyro-mean()-X" -0.585164839312322
"LAYING" 16 "fBodyGyro-mean()-X" -0.789780147036612
"LAYING" 17 "fBodyGyro-mean()-X" -0.728710411180707
"LAYING" 19 "fBodyGyro-mean()-X" -0.553089575942778
"LAYING" 21 "fBodyGyro-mean()-X" -0.97662712372549
"SITTING" 4 "fBodyGyro-mean()-X" -0.366240979524138
"SITTING" 7 "fBodyGyro-mean()-X" -0.572561349140562
"SITTING" 8 "fBodyGyro-mean()-X" -0.601382421248399
"SITTING" 9 "fBodyGyro-mean()-X" -0.639863219559028
"SITTING" 10 "fBodyGyro-mean()-X" -0.708227808862155
"SITTING" 11 "fBodyGyro-mean()-X" -0.709949332117089
"SITTING" 14 "fBodyGyro-mean()-X" -0.699166400749226
"SITTING" 15 "fBodyGyro-mean()-X" -0.807166423675214
"STANDING" 1 "fBodyGyro-mean()-X" -0.623219182311527
"STANDING" 2 "fBodyGyro-mean()-X" -0.638717694593046
"STANDING" 3 "fBodyGyro-mean()-X" -0.642097719778592
"STANDING" 4 "fBodyGyro-mean()-X" -0.746146181156522
"STANDING" 5 "fBodyGyro-mean()-X" -0.632239300829801
"STANDING" 6 "fBodyGyro-mean()-X" -0.537201442069846
"STANDING" 7 "fBodyGyro-mean()-X" -0.944282004067797
"WALKING" 13 "fBodyGyro-mean()-X" -0.616661864512847
"WALKING" 18 "fBodyGyro-mean()-X" -0.793787668605769
"WALKING" 21 "fBodyGyro-mean()-X" -0.677178730294118
"WALKING" 22 "fBodyGyro-mean()-X" -0.639575654479751
"WALKING" 23 "fBodyGyro-mean()-X" -0.685136501518817
"WALKING" 25 "fBodyGyro-mean()-X" -0.707119933506608
"WALKING_DOWNSTAIRS" 18 "fBodyGyro-mean()-X" -0.779717596076923
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-X" -0.734184093444318
"WALKING_DOWNSTAIRS" 25 "fBodyGyro-mean()-X" -0.628640991247253
"WALKING_DOWNSTAIRS" 26 "fBodyGyro-mean()-X" -0.703109561068878
"WALKING_DOWNSTAIRS" 27 "fBodyGyro-mean()-X" -0.768505711292553
"WALKING_DOWNSTAIRS" 28 "fBodyGyro-mean()-X" -0.888632713055556
"WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-X" -0.310411784483333
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-X" -0.722607377748032
"WALKING_UPSTAIRS" 28 "fBodyGyro-mean()-X" -0.652062037369942
"WALKING_UPSTAIRS" 29 "fBodyGyro-mean()-X" -0.685747413486628
"WALKING_UPSTAIRS" 30 "fBodyGyro-mean()-X" -0.667418236692689
"LAYING" 10 "fBodyGyro-mean()-Y" -0.574857051303371
"LAYING" 12 "fBodyGyro-mean()-Y" -0.74479814778125
"LAYING" 13 "fBodyGyro-mean()-Y" -0.966862591794872
"LAYING" 15 "fBodyGyro-mean()-Y" -0.690853516872038
"LAYING" 16 "fBodyGyro-mean()-Y" -0.815962130027322
"LAYING" 17 "fBodyGyro-mean()-Y" -0.774745258994565
"LAYING" 19 "fBodyGyro-mean()-Y" -0.641337299817778
"LAYING" 21 "fBodyGyro-mean()-Y" -0.97685118754902
"SITTING" 4 "fBodyGyro-mean()-Y" -0.732761832528736
"SITTING" 7 "fBodyGyro-mean()-Y" -0.552659990730522
"SITTING" 8 "fBodyGyro-mean()-Y" -0.575938482711388
"SITTING" 9 "fBodyGyro-mean()-Y" -0.683924287600694
"SITTING" 10 "fBodyGyro-mean()-Y" -0.76112517175
"SITTING" 11 "fBodyGyro-mean()-Y" -0.776852868955696
"SITTING" 14 "fBodyGyro-mean()-Y" -0.50463317018839
"SITTING" 15 "fBodyGyro-mean()-Y" -0.886694450854701
"STANDING" 1 "fBodyGyro-mean()-Y" -0.505309434070029
"STANDING" 2 "fBodyGyro-mean()-Y" -0.722068978635762
"STANDING" 3 "fBodyGyro-mean()-Y" -0.775144985073314
"STANDING" 4 "fBodyGyro-mean()-Y" -0.86888673
"STANDING" 5 "fBodyGyro-mean()-Y" -0.71706218781457
"STANDING" 6 "fBodyGyro-mean()-Y" -0.621188724858462
"STANDING" 7 "fBodyGyro-mean()-Y" -0.958589813728814
"WALKING" 13 "fBodyGyro-mean()-Y" -0.603858786017708
"WALKING" 18 "fBodyGyro-mean()-Y" -0.849176455
"WALKING" 21 "fBodyGyro-mean()-Y" -0.686817223898693
"WALKING" 22 "fBodyGyro-mean()-Y" -0.79139974588785
"WALKING" 23 "fBodyGyro-mean()-Y" -0.497783811010484
"WALKING" 25 "fBodyGyro-mean()-Y" -0.837314267312775
"WALKING_DOWNSTAIRS" 18 "fBodyGyro-mean()-Y" -0.772665113910256
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-Y" -0.717660117133977
"WALKING_DOWNSTAIRS" 25 "fBodyGyro-mean()-Y" -0.782974627912088
"WALKING_DOWNSTAIRS" 26 "fBodyGyro-mean()-Y" -0.799353075357143
"WALKING_DOWNSTAIRS" 27 "fBodyGyro-mean()-Y" -0.795433953608777
"WALKING_DOWNSTAIRS" 28 "fBodyGyro-mean()-Y" -0.948829878611111
"WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-Y" -0.219619941308889
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Y" -0.753710479580053
"WALKING_UPSTAIRS" 28 "fBodyGyro-mean()-Y" -0.726075332947977
"WALKING_UPSTAIRS" 29 "fBodyGyro-mean()-Y" -0.735972301656977
"WALKING_UPSTAIRS" 30 "fBodyGyro-mean()-Y" -0.629910665959817
"LAYING" 10 "fBodyGyro-mean()-Z" -0.520866476615168
"LAYING" 12 "fBodyGyro-mean()-Z" -0.657369914584375
"LAYING" 13 "fBodyGyro-mean()-Z" -0.978006883846154
"LAYING" 15 "fBodyGyro-mean()-Z" -0.654443560208531
"LAYING" 16 "fBodyGyro-mean()-Z" -0.756286641721311
"LAYING" 17 "fBodyGyro-mean()-Z" -0.726857840652174
"LAYING" 19 "fBodyGyro-mean()-Z" -0.602625307818389
"LAYING" 21 "fBodyGyro-mean()-Z" -0.97686335254902
"SITTING" 4 "fBodyGyro-mean()-Z" -0.515054256965517
"SITTING" 7 "fBodyGyro-mean()-Z" -0.582576783096385
"SITTING" 8 "fBodyGyro-mean()-Z" -0.525562919047438
"SITTING" 9 "fBodyGyro-mean()-Z" -0.612680463163889
"SITTING" 10 "fBodyGyro-mean()-Z" -0.638948497488793
"SITTING" 11 "fBodyGyro-mean()-Z" -0.708842979272152
"SITTING" 14 "fBodyGyro-mean()-Z" -0.42391821438452
"SITTING" 15 "fBodyGyro-mean()-Z" -0.813540323846154
"STANDING" 1 "fBodyGyro-mean()-Z" -0.553529065425648
"STANDING" 2 "fBodyGyro-mean()-Z" -0.601594889654305
"STANDING" 3 "fBodyGyro-mean()-Z" -0.670734708996481
"STANDING" 4 "fBodyGyro-mean()-Z" -0.755222676782609
"STANDING" 5 "fBodyGyro-mean()-Z" -0.537329127293278
"STANDING" 6 "fBodyGyro-mean()-Z" -0.507604207506462
"STANDING" 7 "fBodyGyro-mean()-Z" -0.961085666440678
"WALKING" 13 "fBodyGyro-mean()-Z" -0.572054939600694
"WALKING" 18 "fBodyGyro-mean()-Z" -0.789381459663462
"WALKING" 21 "fBodyGyro-mean()-Z" -0.620340776437909
"WALKING" 22 "fBodyGyro-mean()-Z" -0.643363339819315
"WALKING" 23 "fBodyGyro-mean()-Z" -0.617685416736559
"WALKING" 25 "fBodyGyro-mean()-Z" -0.761639334625551
"WALKING_DOWNSTAIRS" 18 "fBodyGyro-mean()-Z" -0.711320518717949
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-Z" -0.676819851125379
"WALKING_DOWNSTAIRS" 25 "fBodyGyro-mean()-Z" -0.728363991208791
"WALKING_DOWNSTAIRS" 26 "fBodyGyro-mean()-Z" -0.689404846813776
"WALKING_DOWNSTAIRS" 27 "fBodyGyro-mean()-Z" -0.702788513114362
"WALKING_DOWNSTAIRS" 28 "fBodyGyro-mean()-Z" -0.927846620555556
"WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-Z" -0.0538768406988889
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Z" -0.70948857687664
"WALKING_UPSTAIRS" 28 "fBodyGyro-mean()-Z" -0.647051521538439
"WALKING_UPSTAIRS" 29 "fBodyGyro-mean()-Z" -0.689221357718023
"WALKING_UPSTAIRS" 30 "fBodyGyro-mean()-Z" -0.615699347830287
"LAYING" 10 "fBodyGyro-std()-X" -0.642164957224719
"LAYING" 12 "fBodyGyro-std()-X" -0.750393858303125
"LAYING" 13 "fBodyGyro-std()-X" -0.970684781794872
"LAYING" 15 "fBodyGyro-std()-X" -0.644832194701422
"LAYING" 16 "fBodyGyro-std()-X" -0.804991831502732
"LAYING" 17 "fBodyGyro-std()-X" -0.770057225710326
"LAYING" 19 "fBodyGyro-std()-X" -0.666071315599889
"LAYING" 21 "fBodyGyro-std()-X" -0.981872576568627
"SITTING" 4 "fBodyGyro-std()-X" -0.522176196827586
"SITTING" 7 "fBodyGyro-std()-X" -0.645724032746988
"SITTING" 8 "fBodyGyro-std()-X" -0.675275353078292
"SITTING" 9 "fBodyGyro-std()-X" -0.690689895534722
"SITTING" 10 "fBodyGyro-std()-X" -0.770129229456897
"SITTING" 11 "fBodyGyro-std()-X" -0.751758277167721
"SITTING" 14 "fBodyGyro-std()-X" -0.740052209854489
"SITTING" 15 "fBodyGyro-std()-X" -0.825663846837607
"STANDING" 1 "fBodyGyro-std()-X" -0.708263420861671
"STANDING" 2 "fBodyGyro-std()-X" -0.734588540182119
"STANDING" 3 "fBodyGyro-std()-X" -0.719276622702346
"STANDING" 4 "fBodyGyro-std()-X" -0.797239840256522
"STANDING" 5 "fBodyGyro-std()-X" -0.73573857718543
"STANDING" 6 "fBodyGyro-std()-X" -0.692862440004
"STANDING" 7 "fBodyGyro-std()-X" -0.949336933728814
"WALKING" 13 "fBodyGyro-std()-X" -0.702696027534722
"WALKING" 18 "fBodyGyro-std()-X" -0.826478471086538
"WALKING" 21 "fBodyGyro-std()-X" -0.754078087957516
"WALKING" 22 "fBodyGyro-std()-X" -0.714977903442368
"WALKING" 23 "fBodyGyro-std()-X" -0.779197054064516
"WALKING" 25 "fBodyGyro-std()-X" -0.720132390687225
"WALKING_DOWNSTAIRS" 18 "fBodyGyro-std()-X" -0.793104268326923
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-X" -0.782604498818182
"WALKING_DOWNSTAIRS" 25 "fBodyGyro-std()-X" -0.653312782576923
"WALKING_DOWNSTAIRS" 26 "fBodyGyro-std()-X" -0.78740310059949
"WALKING_DOWNSTAIRS" 27 "fBodyGyro-std()-X" -0.806288410297872
"WALKING_DOWNSTAIRS" 28 "fBodyGyro-std()-X" -0.896522447777778
"WALKING_UPSTAIRS" 20 "fBodyGyro-std()-X" -0.475322045522222
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-X" -0.794063529133858
"WALKING_UPSTAIRS" 28 "fBodyGyro-std()-X" -0.748037645895954
"WALKING_UPSTAIRS" 29 "fBodyGyro-std()-X" -0.752567831707849
"WALKING_UPSTAIRS" 30 "fBodyGyro-std()-X" -0.676801995680601
"LAYING" 10 "fBodyGyro-std()-Y" -0.446583339129213
"LAYING" 12 "fBodyGyro-std()-Y" -0.7334567315
"LAYING" 13 "fBodyGyro-std()-Y" -0.967487258974359
"LAYING" 15 "fBodyGyro-std()-Y" -0.583131453384834
"LAYING" 16 "fBodyGyro-std()-Y" -0.809421448142077
"LAYING" 17 "fBodyGyro-std()-Y" -0.761335243695652
"LAYING" 19 "fBodyGyro-std()-Y" -0.650105402347778
"LAYING" 21 "fBodyGyro-std()-Y" -0.972565220588235
"SITTING" 4 "fBodyGyro-std()-Y" -0.637891595977012
"SITTING" 7 "fBodyGyro-std()-Y" -0.605575545076305
"SITTING" 8 "fBodyGyro-std()-Y" -0.573087292172598
"SITTING" 9 "fBodyGyro-std()-Y" -0.667203220760417
"SITTING" 10 "fBodyGyro-std()-Y" -0.749100059568966
"SITTING" 11 "fBodyGyro-std()-Y" -0.670892713066772
